school_code,school_fullname,school_name,edu_code
8320119,전라북도교육청 이일여자고등학교,이일여자고등학교,8320000
8320120,전라북도교육청 인상고등학교,인상고등학교,8320000
8320121,전라북도교육청 전일고등학교,전일고등학교,8320000
8320122,전라북도교육청 전주예술고등학교,전주예술고등학교,8320000
8320123,전라북도교육청 전주중앙여자고등학교,전주중앙여자고등학교,8320000
8320124,전라북도교육청 정주고등학교,정주고등학교,8320000
8320125,전라북도교육청 군산중앙고등학교,군산중앙고등학교,8320000
8320127,전라북도교육청 전주한일고등학교,전주한일고등학교,8320000
8320128,전라북도교육청 전주해성고등학교,전주해성고등학교,8320000
8320129,전라북도교육청 호남고등학교,호남고등학교,8320000
8320131,전라북도교육청 고산고등학교,고산고등학교,8320000
8320133,전라북도교육청 군산기계공업고등학교,군산기계공업고등학교,8320000
8320135,전라북도교육청 군산상업고등학교,군산상업고등학교,8320000
8320136,전라북도교육청 군산여자상업고등학교,군산여자상업고등학교,8320000
8320137,전라북도교육청 김제고등학교,김제고등학교,8320000
8320138,전라북도교육청 김제여자고등학교,김제여자고등학교,8320000
8320139,전라북도교육청 김제자영고등학교,김제자영고등학교,8320000
8320141,전라북도교육청 동계고등학교,동계고등학교,8320000
8320142,전라북도교육청 마령고등학교,마령고등학교,8320000
8320143,전라북도교육청 무주고등학교,무주고등학교,8320000
8320144,전라북도교육청 부안고등학교,부안고등학교,8320000
8320147,전라북도교육청 삼례공업고등학교,삼례공업고등학교,8320000
8320149,전라북도교육청 설천고등학교,설천고등학교,8320000
8320150,전라북도교육청 순창제일고등학교,순창제일고등학교,8320000
8320151,전라북도교육청 안성고등학교,안성고등학교,8320000
8320152,전라북도교육청 여산고등학교,여산고등학교,8320000
8320153,전라북도교육청 오수고등학교,오수고등학교,8320000
8320154,전라북도교육청 이리공업고등학교,이리공업고등학교,8320000
8320155,전라북도교육청 인월고등학교,인월고등학교,8320000
8320156,전라북도교육청 임실고등학교,임실고등학교,8320000
8320158,전라북도교육청 장계공업고등학교,장계공업고등학교,8320000
8320159,전라북도교육청 장수고등학교,장수고등학교,8320000
8320160,전라북도교육청 전북축산고등학교,전북축산고등학교,8320000
8320161,전라북도교육청 전주공업고등학교,전주공업고등학교,8320000
8320165,전라북도교육청 정읍고등학교,정읍고등학교,8320000
8320169,전라북도교육청 진안공업고등학교,진안공업고등학교,8320000
8320170,전라북도교육청 진안제일고등학교,진안제일고등학교,8320000
8320172,전라북도교육청 함열고등학교,함열고등학교,8320000
8320173,전라북도교육청 해리고등학교,해리고등학교,8320000
8320175,전라북도교육청 고창북고등학교,고창북고등학교,8320000
8320176,전라북도교육청 고창여자고등학교,고창여자고등학교,8320000
8320177,전라북도교육청 군산중앙여자고등학교,군산중앙여자고등학교,8320000
8320199,전라북도교육청 전주고등학교부설방송통신고등학교,전주고등학교부설방송통신고등학교,8320000
8320200,전라북도교육청 전주여자고등학교부설방송통신고등학교,전주여자고등학교부설방송통신고등학교,8320000
8320201,전라북도교육청 이산여자상업고등학교,이산여자상업고등학교,8320000
8320202,전라북도교육청 정명여자상업고등학교,정명여자상업고등학교,8320000
8320203,전라북도교육청 진북고등학교,진북고등학교,8320000
8320205,전라북도교육청 전라북도립여성중고등학교,전라북도립여성중고등학교,8320000
8320206,전라북도교육청 전북-중학교입학자격검정고시,전북-중학교입학자격검정고시,8320000
8320207,전라북도교육청 전북-고등학교입학자격검정고시,전북-고등학교입학자격검정고시,8320000
8320208,전라북도교육청 전북-고등학교졸업자격검정고시,전북-고등학교졸업자격검정고시,8320000
8320209,전라북도교육청 전북-기타학교,전북-기타학교,8320000
8320210,전라북도교육청 군산명화학교,군산명화학교,8320000
8320211,전라북도교육청 전주선화학교,전주선화학교,8320000
8320212,전라북도교육청 전주은화학교,전주은화학교,8320000
8320213,전라북도교육청 동암재활학교,동암재활학교,8320000
8320214,전라북도교육청 전북맹아학교,전북맹아학교,8320000
8320216,전라북도교육청 전북혜화학교,전북혜화학교,8320000
8320234,전라북도교육청 만경여자고등학교,만경여자고등학교,8320000
8320236,전라북도교육청 세인고등학교,세인고등학교,8320000
8320238,전라북도교육청 익산고등학교,익산고등학교,8320000
8320239,전라북도교육청 줄포자동차공업고등학교,줄포자동차공업고등학교,8320000
8320240,전라북도교육청 진경여자고등학교,진경여자고등학교,8320000
8320241,전라북도교육청 칠보고등학교,칠보고등학교,8320000
8320242,전라북도교육청 푸른꿈고등학교,푸른꿈고등학교,8320000
8320244,전라북도교육청 한별고등학교,한별고등학교,8320000
8320249,전라북도교육청 한국전통문화고등학교,한국전통문화고등학교,8320000
8320250,전라북도교육청 전주솔내고등학교,전주솔내고등학교,8320000
8320252,전라북도교육청 왕신여자고등학교,왕신여자고등학교,8320000
8320253,전라북도교육청 태인고등학교,태인고등학교,8320000
8320254,전라북도교육청 서영여자고등학교,서영여자고등학교,8320000
8320256,전라북도교육청 함열여자고등학교,함열여자고등학교,8320000
8320257,전라북도교육청 백화여자고등학교,백화여자고등학교,8320000
8320259,전라북도교육청 덕암정보고등학교,덕암정보고등학교,8320000
8320260,전라북도교육청 배영고등학교,배영고등학교,8320000
8320261,전라북도교육청 전북제일고등학교,전북제일고등학교,8320000
8320263,전라북도교육청 전주제일고등학교,전주제일고등학교,8320000
8320264,전라북도교육청 한국마사고등학교,한국마사고등학교,8320000
8320268,전라북도교육청 한국경마축산고등학교,한국경마축산고등학교,8320000
8320269,전라북도교육청 남원용성고등학교,남원용성고등학교,8320000
8320270,전라북도교육청 원광정보예술고등학교,원광정보예술고등학교,8320000
8320271,전라북도교육청 호남제일고등학교,호남제일고등학교,8320000
8320272,전라북도교육청 영선고등학교,영선고등학교,8320000
8320273,전라북도교육청 신태인고등학교,신태인고등학교,8320000
8320274,전라북도교육청 정읍제일고등학교,정읍제일고등학교,8320000
8320296,전라북도교육청 남성여자고등학교,남성여자고등학교,8320000
8320297,전라북도교육청 한국게임과학고등학교,한국게임과학고등학교,8320000
8320299,전라북도교육청 군산평화고등학교,군산평화고등학교,8320000
8320302,전라북도교육청 전북도립여성고등학교,전북도립여성고등학교,8320000
8320304,전라북도교육청 전북외국어고등학교,전북외국어고등학교,8320000
8320308,전라북도교육청 완산여자고등학교,완산여자고등학교,8320000
8320309,전라북도교육청 남원제일고등학교,남원제일고등학교,8320000
8320310,전라북도교육청 전주생명과학고등학교,전주생명과학고등학교,8320000
8320311,전라북도교육청 전북여자고등학교,전북여자고등학교,8320000
8320312,전라북도교육청 학산고등학교,학산고등학교,8320000
8320313,전라북도교육청 동국대학교사범대학부속금산고등학교,동국대학교사범대학부속금산고등학교,8320000
8320314,전라북도교육청 남일고등학교,남일고등학교,8320000
8320315,전라북도교육청 남원서진여자고등학교,남원서진여자고등학교,8320000
8320337,전라북도교육청 남원국악예술고등학교,남원국악예술고등학교,8320000
8320338,전라북도교육청 강호항공고등학교,강호항공고등학교,8320000
8320339,전라북도교육청 학력인정백제고등학교,학력인정백제고등학교,8320000
8320342,전라북도교육청 부안제일고등학교,부안제일고등학교,8320000
8320344,전라북도교육청 진북고등학교(2년제),진북고등학교(2년제),8320000
8320355,전라북도교육청 전주대학교사범대학부설고등학교,전주대학교사범대학부설고등학교,8320000
8320374,전라북도교육청 지평선고등학교,지평선고등학교,8320000
8320375,전라북도교육청 한국한방고등학교,한국한방고등학교,8320000
8320430,전라북도교육청 전주상업정보고등학교,전주상업정보고등학교,8320000
8320431,전라북도교육청 학력인정인화고등학교,학력인정인화고등학교,8320000
8320432,전라북도교육청 한국치즈과학고등학교,한국치즈과학고등학교,8320000
8320435,전라북도교육청 양현고등학교,양현고등학교,8320000
8320436,전라북도교육청 김제농생명마이스터고등학교,김제농생명마이스터고등학교,8320000
8320437,전라북도교육청 동암차돌학교,동암차돌학교,8320000
8320440,전라북도교육청 한들고등학교,한들고등학교,8320000
8320441,전라북도교육청 서림고등학교,서림고등학교,8320000
8320451,전라북도교육청 전북하이텍고등학교,전북하이텍고등학교,8320000
8320452,전라북도교육청 전북유니텍고등학교,전북유니텍고등학교,8320000
8490032,전라남도교육청 강진고등학교,강진고등학교,8490000
8490033,전라남도교육청 고흥고등학교,고흥고등학교,8490000
8490035,전라남도교육청 곡성고등학교,곡성고등학교,8490000
8490036,전라남도교육청 공산고등학교,공산고등학교,8490000
8490037,전라남도교육청 광양고등학교,광양고등학교,8490000
8490038,전라남도교육청 광양여자고등학교,광양여자고등학교,8490000
8490039,전라남도교육청 구례고등학교,구례고등학교,8490000
8490040,전라남도교육청 나주고등학교,나주고등학교,8490000
8490041,전라남도교육청 도초고등학교,도초고등학교,8490000
8490043,전라남도교육청 목포고등학교,목포고등학교,8490000
8490044,전라남도교육청 목포여자고등학교,목포여자고등학교,8490000
8490045,전라남도교육청 목포제일여자고등학교,목포제일여자고등학교,8490000
8490047,전라남도교육청 보성고등학교,보성고등학교,8490000
8490048,전라남도교육청 봉황고등학교,봉황고등학교,8490000
8490049,전라남도교육청 부영여자고등학교,부영여자고등학교,8490000
8490051,전라남도교육청 석교고등학교,석교고등학교,8490000
8490052,전라남도교육청 성전고등학교,성전고등학교,8490000
8490053,전라남도교육청 소안고등학교,소안고등학교,8490000
8490054,전라남도교육청 순천고등학교,순천고등학교,8490000
8490055,전라남도교육청 순천여자고등학교,순천여자고등학교,8490000
8490056,전라남도교육청 약산고등학교,약산고등학교,8490000
8490057,전라남도교육청 여남고등학교,여남고등학교,8490000
8490058,전라남도교육청 여수고등학교,여수고등학교,8490000
8490059,전라남도교육청 여수여자고등학교,여수여자고등학교,8490000
8490060,전라남도교육청 여천고등학교,여천고등학교,8490000
8490062,전라남도교육청 영광고등학교,영광고등학교,8490000
8490063,전라남도교육청 영암고등학교,영암고등학교,8490000
8490064,전라남도교육청 영암낭주고등학교,영암낭주고등학교,8490000
8490065,전라남도교육청 완도고등학교,완도고등학교,8490000
8490066,전라남도교육청 완도금일고등학교,완도금일고등학교,8490000
8490067,전라남도교육청 장흥고등학교,장흥고등학교,8490000
8490068,전라남도교육청 장흥관산고등학교,장흥관산고등학교,8490000
8490069,전라남도교육청 전남과학고등학교,전남과학고등학교,8490000
8490070,전라남도교육청 전남외국어고등학교,전남외국어고등학교,8490000
8490071,전라남도교육청 조성고등학교,조성고등학교,8490000
8490073,전라남도교육청 해남고등학교,해남고등학교,8490000
8490074,전라남도교육청 해제고등학교,해제고등학교,8490000
8490075,전라남도교육청 현경고등학교,현경고등학교,8490000
8490076,전라남도교육청 화순고등학교,화순고등학교,8490000
8490077,전라남도교육청 광남고등학교,광남고등학교,8490000
8490078,전라남도교육청 광양제철고등학교,광양제철고등학교,8490000
8490079,전라남도교육청 금성고등학교,금성고등학교,8490000
8490080,전라남도교육청 나산고등학교,나산고등학교,8490000
8490081,전라남도교육청 능주고등학교,능주고등학교,8490000
8490082,전라남도교육청 목포덕인고등학교,목포덕인고등학교,8490000
8490083,전라남도교육청 목포마리아회고등학교,목포마리아회고등학교,8490000
8490085,전라남도교육청 목포정명여자고등학교,목포정명여자고등학교,8490000
8490086,전라남도교육청 목포혜인여자고등학교,목포혜인여자고등학교,8490000
8490087,전라남도교육청 목포홍일고등학교,목포홍일고등학교,8490000
8490088,전라남도교육청 문태고등학교,문태고등학교,8490000
8490089,전라남도교육청 벌교고등학교,벌교고등학교,8490000
8490090,전라남도교육청 벌교여자고등학교,벌교여자고등학교,8490000
8490091,전라남도교육청 순천강남여자고등학교,순천강남여자고등학교,8490000
8490092,전라남도교육청 순천금당고등학교,순천금당고등학교,8490000
8490093,전라남도교육청 순천매산고등학교,순천매산고등학교,8490000
8490094,전라남도교육청 순천매산여자고등학교,순천매산여자고등학교,8490000
8490095,전라남도교육청 순천효천고등학교,순천효천고등학교,8490000
8490096,전라남도교육청 여수중앙여자고등학교,여수중앙여자고등학교,8490000
8490097,전라남도교육청 여양고등학교,여양고등학교,8490000
8490098,전라남도교육청 영산성지고등학교,영산성지고등학교,8490000
8490099,전라남도교육청 영암여자고등학교,영암여자고등학교,8490000
8490100,전라남도교육청 영흥고등학교,영흥고등학교,8490000
8490101,전라남도교육청 예당고등학교,예당고등학교,8490000
8490102,전라남도교육청 옥과고등학교,옥과고등학교,8490000
8490103,전라남도교육청 장성고등학교,장성고등학교,8490000
8490104,전라남도교육청 진도고등학교,진도고등학교,8490000
8490105,전라남도교육청 창평고등학교,창평고등학교,8490000
8490106,전라남도교육청 학다리고등학교,학다리고등학교,8490000
8490107,전라남도교육청 한빛고등학교,한빛고등학교,8490000
8490108,전라남도교육청 한영고등학교,한영고등학교,8490000
8490109,전라남도교육청 함평고등학교,함평고등학교,8490000
8490110,전라남도교육청 해룡고등학교,해룡고등학교,8490000
8490111,전라남도교육청 화원고등학교,화원고등학교,8490000
8490112,전라남도교육청 강진농업고등학교,강진농업고등학교,8490000
8490118,전라남도교육청 광양실업고등학교,광양실업고등학교,8490000
8490119,전라남도교육청 구례농업고등학교,구례농업고등학교,8490000
8490120,전라남도교육청 구림공업고등학교,구림공업고등학교,8490000
8490121,전라남도교육청 금산종합고등학교,금산종합고등학교,8490000
8490124,전라남도교육청 담양공업고등학교,담양공업고등학교,8490000
8490127,전라남도교육청 대덕종합고등학교,대덕종합고등학교,8490000
8490134,전라남도교육청 보성복내종합고등학교,보성복내종합고등학교,8490000
8490136,전라남도교육청 봉래종합고등학교,봉래종합고등학교,8490000
8490137,전라남도교육청 북평상업고등학교,북평상업고등학교,8490000
8490140,전라남도교육청 송지종합고등학교,송지종합고등학교,8490000
8490141,전라남도교육청 순천공업고등학교,순천공업고등학교,8490000
8490142,전라남도교육청 순천전자고등학교,순천전자고등학교,8490000
8490143,전라남도교육청 신북전자공업고등학교,신북전자공업고등학교,8490000
8490144,전라남도교육청 안좌종합고등학교,안좌종합고등학교,8490000
8490145,전라남도교육청 압해종합고등학교,압해종합고등학교,8490000
8490149,전라남도교육청 영광실업고등학교,영광실업고등학교,8490000
8490151,전라남도교육청 완도수산고등학교,완도수산고등학교,8490000
8490153,전라남도교육청 장성실업고등학교,장성실업고등학교,8490000
8490155,전라남도교육청 장흥실업고등학교,장흥실업고등학교,8490000
8490157,전라남도교육청 주암종합고등학교,주암종합고등학교,8490000
8490159,전라남도교육청 진도실업고등학교,진도실업고등학교,8490000
8490160,전라남도교육청 진상종합고등학교,진상종합고등학교,8490000
8490163,전라남도교육청 함평월야종합고등학교,함평월야종합고등학교,8490000
8490164,전라남도교육청 해남공업고등학교,해남공업고등학교,8490000
8490165,전라남도교육청 호남원예고등학교,호남원예고등학교,8490000
8490169,전라남도교육청 나주공업고등학교,나주공업고등학교,8490000
8490171,전라남도교육청 목포여자상업고등학교,목포여자상업고등학교,8490000
8490177,전라남도교육청 여수공업고등학교,여수공업고등학교,8490000
8490180,전라남도교육청 전남예술고등학교,전남예술고등학교,8490000
8490182,전라남도교육청 목포고등학교부설방송통신고등학교,목포고등학교부설방송통신고등학교,8490000
8490183,전라남도교육청 순천고등학교부설방송통신고등학교,순천고등학교부설방송통신고등학교,8490000
8490188,전라남도교육청 순천선혜학교,순천선혜학교,8490000
8490189,전라남도교육청 여수여명학교,여수여명학교,8490000
8490191,전라남도교육청 목포인성학교,목포인성학교,8490000
8490192,전라남도교육청 은광학교,은광학교,8490000
8490193,전라남도교육청 함평영화학교,함평영화학교,8490000
8490209,전라남도교육청 담양고등학교,담양고등학교,8490000
8490212,전라남도교육청 여수정보과학고등학교,여수정보과학고등학교,8490000
8490213,전라남도교육청 백제고등학교,백제고등학교,8490000
8490214,전라남도교육청 순천효산고등학교,순천효산고등학교,8490000
8490215,전라남도교육청 여수화양고등학교,여수화양고등학교,8490000
8490216,전라남도교육청 영광정보산업고등학교,영광정보산업고등학교,8490000
8490220,전라남도교육청 하의고등학교,하의고등학교,8490000
8490222,전라남도교육청 고흥도화고등학교,고흥도화고등학교,8490000
8490223,전라남도교육청 무안고등학교,무안고등학교,8490000
8490224,전라남도교육청 함평골프고등학교,함평골프고등학교,8490000
8490225,전라남도교육청 비금고등학교,비금고등학교,8490000
8490226,전라남도교육청 전남제일고등학교,전남제일고등학교,8490000
8490227,전라남도교육청 조도고등학교,조도고등학교,8490000
8490228,전라남도교육청 여수전자화학고등학교,여수전자화학고등학교,8490000
8490229,전라남도교육청 영광염산전자공업고등학교,영광염산전자공업고등학교,8490000
8490230,전라남도교육청 순천제일고등학교,순천제일고등학교,8490000
8490235,전라남도교육청 순천청암고등학교,순천청암고등학교,8490000
8490236,전라남도교육청 목포성신고등학교,목포성신고등학교,8490000
8490237,전라남도교육청 목포제일정보중.고등학교,목포제일정보중.고등학교,8490000
8490238,전라남도교육청 성요셉여자고등학교,성요셉여자고등학교,8490000
8490239,전라남도교육청 전남미용고등학교,전남미용고등학교,8490000
8490240,전라남도교육청 덕수학교,덕수학교,8490000
8490241,전라남도교육청 벌교제일고등학교,벌교제일고등학교,8490000
8490242,전라남도교육청 전남체육고등학교,전남체육고등학교,8490000
8490243,전라남도교육청 광양백운고등학교,광양백운고등학교,8490000
8490244,전라남도교육청 삼계고등학교,삼계고등학교,8490000
8490245,전라남도교육청 고금고등학교,고금고등학교,8490000
8490247,전라남도교육청 소림학교,소림학교,8490000
8490248,전라남도교육청 지명고등학교,지명고등학교,8490000
8490270,전라남도교육청 녹동고등학교,녹동고등학교,8490000
8490271,전라남도교육청 화순이양고등학교,화순이양고등학교,8490000
8490272,전라남도교육청 법성고등학교,법성고등학교,8490000
8490273,전라남도교육청 목포중앙고등학교,목포중앙고등학교,8490000
8490276,전라남도교육청 진성여자고등학교,진성여자고등학교,8490000
8490283,전라남도교육청 중마고등학교,중마고등학교,8490000
8490286,전라남도교육청 여수충무고등학교,여수충무고등학교,8490000
8490287,전라남도교육청 목포공업고등학교,목포공업고등학교,8490000
8490288,전라남도교육청 문향고등학교,문향고등학교,8490000
8490289,전라남도교육청 노화고등학교,노화고등학교,8490000
8490290,전라남도교육청 전남조리과학고등학교,전남조리과학고등학교,8490000
8490291,전라남도교육청 순천팔마고등학교,순천팔마고등학교,8490000
8490292,전라남도교육청 학력인정목포제일정보중.고등학교,학력인정목포제일정보중.고등학교,8490000
8490293,전라남도교육청 학력인정거광중.고등학교,학력인정거광중.고등학교,8490000
8490295,전라남도교육청 한국항만물류고등학교,한국항만물류고등학교,8490000
8490296,전라남도교육청 전남생명과학고등학교,전남생명과학고등학교,8490000
8490299,전라남도교육청 광영고등학교,광영고등학교,8490000
8490300,전라남도교육청 옥암고등학교,옥암고등학교,8490000
8490301,전라남도교육청 남악고등학교,남악고등학교,8490000
8490303,전라남도교육청 보성정보통신고등학교,보성정보통신고등학교,8490000
8490304,전라남도교육청 병영정보과학고등학교,병영정보과학고등학교,8490000
8490305,전라남도교육청 영광전자고등학교,영광전자고등학교,8490000
8490306,전라남도교육청 압해고등학교,압해고등학교,8490000
8490307,전라남도교육청 학력인정거광고등학교,학력인정거광고등학교,8490000
8490308,전라남도교육청 학력인정목포제일정보고등학교,학력인정목포제일정보고등학교,8490000
8490309,전라남도교육청 목포제일정보고등학교,목포제일정보고등학교,8490000
8490316,전라남도교육청 전남자연과학고등학교,전남자연과학고등학교,8490000
8490317,전라남도교육청 나로고등학교,나로고등학교,8490000
8490318,전라남도교육청 영암전자과학고등학교,영암전자과학고등학교,8490000
8490319,전라남도교육청 전남보건고등학교,전남보건고등학교,8490000
8490320,전라남도교육청 매성고등학교,매성고등학교,8490000
8490322,전라남도교육청 고흥영주고등학교,고흥영주고등학교,8490000
8490323,전라남도교육청 고흥산업과학고등학교,고흥산업과학고등학교,8490000
8490324,전라남도교육청 황산고등학교,황산고등학교,8490000
8490325,전라남도교육청 영산고등학교,영산고등학교,8490000
8490339,전라남도교육청 순천복성고등학교,순천복성고등학교,8490000
8490340,전라남도교육청 삼호고등학교,삼호고등학교,8490000
8490351,전라남도교육청 학력인정운성고등학교,학력인정운성고등학교,8490000
8490363,전라남도교육청 한울고등학교,한울고등학교,8490000
8490373,전라남도교육청 나주상업고등학교,나주상업고등학교,8490000
8490374,전라남도교육청 여수해양과학고등학교,여수해양과학고등학교,8490000
8490375,전라남도교육청 다향고등학교,다향고등학교,8490000
8490376,전라남도교육청 전남기술과학고등학교,전남기술과학고등학교,8490000
8490377,전라남도교육청 임자고등학교,임자고등학교,8490000
8490411,전라남도교육청 여수석유화학고등학교,여수석유화학고등학교,8490000
8490412,전라남도교육청 한국바둑고등학교,한국바둑고등학교,8490000
8490413,전라남도교육청 벌교상업고등학교,벌교상업고등학교,8490000
8490414,전라남도교육청 한국말산업고등학교,한국말산업고등학교,8490000
8490415,전라남도교육청 진도국악고등학교,진도국악고등학교,8490000
8490416,전라남도교육청 안좌고등학교,안좌고등학교,8490000
8490417,전라남도교육청 신안해양과학고등학교,신안해양과학고등학교,8490000
8490425,전라남도교육청 목상고등학교,목상고등학교,8490000
8490426,전라남도교육청 정남진산업고등학교,정남진산업고등학교,8490000
8490427,전라남도교육청 송지고등학교,송지고등학교,8490000
8490428,전라남도교육청 영광공업고등학교,영광공업고등학교,8490000
8490429,전라남도교육청 병영상업고등학교,병영상업고등학교,8490000
8490433,전라남도교육청 광양하이텍고등학교,광양하이텍고등학교,8490000
8490447,전라남도교육청 학력인정홍지고등학교,학력인정홍지고등학교,8490000
8490450,전라남도교육청 성요셉상호문화고등학교,성요셉상호문화고등학교,8490000
8490458,전라남도교육청 장성하이텍고등학교,장성하이텍고등학교,8490000
8490459,전라남도교육청 함평학다리고등학교,함평학다리고등학교,8490000
8490468,전라남도교육청 한국창의예술고등학교,한국창의예술고등학교,8490000
8490511,전라남도교육청 이음학교,이음학교,8490000
8490512,전라남도교육청 송강고등학교,송강고등학교,8490000
8750075,경상북도교육청 가은고등학교,가은고등학교,8750000
8750078,경상북도교육청 경북과학고등학교,경북과학고등학교,8750000
8750079,경상북도교육청 경북외국어고등학교,경북외국어고등학교,8750000
8750080,경상북도교육청 경북체육고등학교,경북체육고등학교,8750000
8750081,경상북도교육청 경산고등학교,경산고등학교,8750000
8750082,경상북도교육청 경주여자고등학교,경주여자고등학교,8750000
8750083,경상북도교육청 계림고등학교,계림고등학교,8750000
8750084,경상북도교육청 구미고등학교,구미고등학교,8750000
8750085,경상북도교육청 구미여자고등학교,구미여자고등학교,8750000
8750086,경상북도교육청 군위고등학교,군위고등학교,8750000
8750088,경상북도교육청 금성고등학교,금성고등학교,8750000
8750090,경상북도교육청 금천고등학교,금천고등학교,8750000
8750092,경상북도교육청 김천여자고등학교,김천여자고등학교,8750000
8750093,경상북도교육청 김천중앙고등학교,김천중앙고등학교,8750000
8750095,경상북도교육청 동명고등학교,동명고등학교,8750000
8750097,경상북도교육청 봉화고등학교,봉화고등학교,8750000
8750104,경상북도교육청 상주여자고등학교,상주여자고등학교,8750000
8750105,경상북도교육청 선산고등학교,선산고등학교,8750000
8750107,경상북도교육청 수비고등학교,수비고등학교,8750000
8750113,경상북도교육청 안동고등학교,안동고등학교,8750000
8750114,경상북도교육청 안동여자고등학교,안동여자고등학교,8750000
8750115,경상북도교육청 약목고등학교,약목고등학교,8750000
8750117,경상북도교육청 영양고등학교,영양고등학교,8750000
8750118,경상북도교육청 영주여자고등학교,영주여자고등학교,8750000
8750119,경상북도교육청 영천고등학교,영천고등학교,8750000
8750120,경상북도교육청 영천여자고등학교,영천여자고등학교,8750000
8750121,경상북도교육청 영해고등학교,영해고등학교,8750000
8750122,경상북도교육청 예천여자고등학교,예천여자고등학교,8750000
8750124,경상북도교육청 의성여자고등학교,의성여자고등학교,8750000
8750127,경상북도교육청 점촌고등학교,점촌고등학교,8750000
8750130,경상북도교육청 청송고등학교,청송고등학교,8750000
8750133,경상북도교육청 포항고등학교,포항고등학교,8750000
8750134,경상북도교육청 포항여자고등학교,포항여자고등학교,8750000
8750136,경상북도교육청 현서고등학교,현서고등학교,8750000
8750138,경상북도교육청 화령고등학교,화령고등학교,8750000
8750140,경상북도교육청 후포고등학교,후포고등학교,8750000
8750142,경상북도교육청 효령고등학교,효령고등학교,8750000
8750143,경상북도교육청 경구고등학교,경구고등학교,8750000
8750144,경상북도교육청 경산여자고등학교,경산여자고등학교,8750000
8750145,경상북도교육청 경안고등학교,경안고등학교,8750000
8750146,경상북도교육청 경일고등학교,경일고등학교,8750000
8750147,경상북도교육청 경주고등학교,경주고등학교,8750000
8750148,경상북도교육청 경주화랑고등학교,경주화랑고등학교,8750000
8750151,경상북도교육청 근화여자고등학교,근화여자고등학교,8750000
8750154,경상북도교육청 길원여자고등학교,길원여자고등학교,8750000
8750155,경상북도교육청 김천고등학교,김천고등학교,8750000
8750156,경상북도교육청 김천예술고등학교,김천예술고등학교,8750000
8750159,경상북도교육청 대가야고등학교,대가야고등학교,8750000
8750160,경상북도교육청 대동고등학교,대동고등학교,8750000
8750161,경상북도교육청 대영고등학교,대영고등학교,8750000
8750162,경상북도교육청 대창고등학교,대창고등학교,8750000
8750163,경상북도교육청 도개고등학교,도개고등학교,8750000
8750165,경상북도교육청 동지고등학교,동지고등학교,8750000
8750166,경상북도교육청 모계고등학교,모계고등학교,8750000
8750167,경상북도교육청 무산고등학교,무산고등학교,8750000
8750169,경상북도교육청 문경여자고등학교,문경여자고등학교,8750000
8750170,경상북도교육청 문명고등학교,문명고등학교,8750000
8750171,경상북도교육청 문창고등학교,문창고등학교,8750000
8750172,경상북도교육청 문화고등학교,문화고등학교,8750000
8750174,경상북도교육청 상주고등학교,상주고등학교,8750000
8750176,경상북도교육청 선화여자고등학교,선화여자고등학교,8750000
8750177,경상북도교육청 성주고등학교,성주고등학교,8750000
8750178,경상북도교육청 성창여자고등학교,성창여자고등학교,8750000
8750179,경상북도교육청 성희여자고등학교,성희여자고등학교,8750000
8750180,경상북도교육청 세명고등학교,세명고등학교,8750000
8750182,경상북도교육청 순심고등학교,순심고등학교,8750000
8750183,경상북도교육청 순심여자고등학교,순심여자고등학교,8750000
8750184,경상북도교육청 신라고등학교,신라고등학교,8750000
8750186,경상북도교육청 안동중앙고등학교,안동중앙고등학교,8750000
8750188,경상북도교육청 영광고등학교,영광고등학교,8750000
8750189,경상북도교육청 영광여자고등학교,영광여자고등학교,8750000
8750190,경상북도교육청 영남삼육고등학교,영남삼육고등학교,8750000
8750191,경상북도교육청 영덕여자고등학교,영덕여자고등학교,8750000
8750192,경상북도교육청 영동고등학교,영동고등학교,8750000
8750196,경상북도교육청 영주고등학교,영주고등학교,8750000
8750198,경상북도교육청 오상고등학교,오상고등학교,8750000
8750201,경상북도교육청 유성여자고등학교,유성여자고등학교,8750000
8750202,경상북도교육청 의성고등학교,의성고등학교,8750000
8750203,경상북도교육청 이서고등학교,이서고등학교,8750000
8750205,경상북도교육청 진량고등학교,진량고등학교,8750000
8750208,경상북도교육청 포항영신고등학교,포항영신고등학교,8750000
8750209,경상북도교육청 포항예술고등학교,포항예술고등학교,8750000
8750210,경상북도교육청 포항제철고등학교,포항제철고등학교,8750000
8750211,경상북도교육청 포항중앙고등학교,포항중앙고등학교,8750000
8750212,경상북도교육청 포항중앙여자고등학교,포항중앙여자고등학교,8750000
8750214,경상북도교육청 하양여자고등학교,하양여자고등학교,8750000
8750216,경상북도교육청 한일여자고등학교,한일여자고등학교,8750000
8750217,경상북도교육청 함창고등학교,함창고등학교,8750000
8750218,경상북도교육청 현일고등학교,현일고등학교,8750000
8750225,경상북도교육청 경주공업고등학교,경주공업고등학교,8750000
8750234,경상북도교육청 구미정보고등학교,구미정보고등학교,8750000
8750237,경상북도교육청 금오공업고등학교,금오공업고등학교,8750000
8750246,경상북도교육청 문경공업고등학교,문경공업고등학교,8750000
8750292,경상북도교육청 포항여자전자고등학교,포항여자전자고등학교,8750000
8750303,경상북도교육청 금오여자고등학교,금오여자고등학교,8750000
8750304,경상북도교육청 금호공업고등학교,금호공업고등학교,8750000
